日期,股票代码,收盘价,最低价,开盘价,最高价,前收盘,涨跌额,涨跌幅,成交量,成交金额
2006/3/27,'399300,1050.707,1037.076,1042.629,1050.707,1042.601,8.106,0.7775,1713407000,9201788180
2006/3/24,'399300,1042.601,1041.231,1049.122,1051.757,1048.537,-5.936,-0.5661,2009823700,11031900342
2006/3/23,'399300,1048.537,1042.825,1047.349,1049.325,1047.666,0.871,0.0831,2046788500,10825049824
2006/3/22,'399300,1047.666,1036.706,1041.138,1047.939,1040.757,6.909,0.6638,1864057500,10034541922
2006/3/21,'399300,1040.757,1036.235,1037.949,1047.051,1037.659,3.098,0.2986,1907766200,10271579935
2006/3/20,'399300,1037.659,1019.647,1024.502,1037.908,1024.015,13.644,1.3324,1538991200,8246315688
2006/3/17,'399300,1024.015,1021.081,1027.637,1029.559,1027.616,-3.601,-0.3504,1500192400,7945174864
2006/3/16,'399300,1027.616,1025.523,1028.96,1029.805,1028.958,-1.342,-0.1304,1478433900,7936360041
2006/3/15,'399300,1028.958,1017.081,1018.154,1028.965,1018.272,10.686,1.0494,1484206800,7822300458
2006/3/14,'399300,1018.272,1012.112,1020.468,1021.651,1019.864,-1.592,-0.1561,1134803000,5861599356
2006/3/13,'399300,1019.864,1008.513,1008.803,1020.876,1008.897,10.967,1.087,1176591100,6101943506
2006/3/10,'399300,1008.897,1004.688,1004.747,1011.762,1004.344,4.553,0.4533,1188798300,6337829115
2006/3/9,'399300,1004.344,1002.196,1006.965,1010.91,1009.271,-4.927,-0.4882,1273509900,6640051345
2006/3/8,'399300,1009.271,999.931,1012.578,1014.965,1014.973,-5.702,-0.5618,1746305500,8818082801
2006/3/7,'399300,1014.973,1013.142,1037.928,1037.976,1038.873,-23.9,-2.3006,1933651600,9676508800
2006/3/6,'399300,1038.873,1036.108,1041.659,1044.417,1041.677,-2.804,-0.2692,1787096300,9091203924
2006/3/3,'399300,1041.677,1029.561,1037.988,1043.422,1038.666,3.011,0.2899,2120053900,11437141697
2006/3/2,'399300,1038.666,1034.68,1055.858,1056.053,1056.619,-17.953,-1.6991,2487786100,13748692907
2006/3/1,'399300,1056.619,1049.642,1051.759,1057.693,1053.01,3.609,0.3427,1942573000,10518419421
2006/2/28,'399300,1053.01,1033.661,1046.713,1053.72,1047.845,5.165,0.4929,1935326700,10427830678
2006/2/27,'399300,1047.845,1045.967,1055.947,1057.223,1049.444,-1.599,-0.1524,2287209900,12520438962
2006/2/24,'399300,1049.444,1041.97,1041.97,1049.688,1041.373,8.071,0.775,1967610400,10286380796
2006/2/23,'399300,1041.373,1029.248,1038.253,1041.592,1037.885,3.488,0.3361,1978503700,10259755542
2006/2/22,'399300,1037.885,1036.38,1039.649,1046.45,1038.816,-0.931,-0.0896,2538070400,13435059019
2006/2/21,'399300,1038.816,1014.663,1020.977,1038.937,1021.639,17.177,1.6813,2367803900,13180216400
2006/2/20,'399300,1021.639,1020.015,1020.74,1030.052,1020.368,1.271,0.1246,1881888300,10303300141
2006/2/17,'399300,1020.368,1015.992,1020.063,1028.574,1020.121,0.247,0.0242,2102687500,10774127956
2006/2/16,'399300,1020.121,1019.21,1041.665,1041.665,1041.66,-21.539,-2.0678,2615989200,13407183725
2006/2/15,'399300,1041.66,1038.744,1040.332,1048.344,1038.531,3.129,0.3013,2478462800,12747811508
2006/2/14,'399300,1038.531,1030.461,1032.645,1038.81,1031.614,6.917,0.6705,1855622000,9730559347
2006/2/13,'399300,1031.614,1021.839,1034.381,1034.642,1032.337,-0.723,-0.07,2215729800,11454695538
2006/2/10,'399300,1032.337,1018.482,1019.416,1032.598,1019.599,12.738,1.2493,2202445300,11411753871
2006/2/9,'399300,1019.599,1017.047,1033.192,1033.192,1033.072,-13.473,-1.3042,2383960100,12115067169
2006/2/8,'399300,1033.072,1022.937,1028.445,1033.399,1029.937,3.135,0.3044,2698672900,13692515175
2006/2/7,'399300,1029.937,1019.936,1034.678,1038.501,1033.234,-3.297,-0.3191,3295478700,17669257813
2006/2/6,'399300,1033.234,1012.807,1013.425,1033.354,1009.597,23.637,2.3412,2503877100,13466978183
2006/1/25,'399300,1009.597,989.514,998.828,1009.648,999.093,10.504,1.0514,2180075800,11644197379
2006/1/24,'399300,999.093,993.394,997.791,1006.146,996.162,2.931,0.2942,2419799100,13914239772
2006/1/23,'399300,996.162,989.342,993.744,997.332,993.34,2.822,0.2841,2254601900,11459294356
2006/1/20,'399300,993.34,987.06,991.572,994.5,991.222,2.118,0.2137,2614706200,12929890431
2006/1/19,'399300,991.222,978.278,985.232,992.272,983.622,7.6,0.7727,2645560900,12714862349
2006/1/18,'399300,983.622,963.077,964.16,984.672,964.29,19.332,2.0048,2082351800,10389841771
2006/1/17,'399300,964.29,952.234,959.395,965.984,961.439,2.851,0.2965,1603727600,8076118846
2006/1/16,'399300,961.439,960.879,977.886,977.886,978.809,-17.37,-1.7746,2030521500,9896151721
2006/1/13,'399300,978.809,973.685,985.039,988.111,983.716,-4.907,-0.4988,2228186100,11215633222
2006/1/12,'399300,983.716,968.538,972.389,984.076,973.477,10.239,1.0518,2189668000,11028175836
2006/1/11,'399300,973.477,963.394,977.644,983.39,978.154,-4.677,-0.4781,2652413800,13488346780
2006/1/10,'399300,978.154,964.43,975.282,978.277,975.253,2.901,0.2975,2273530200,12344022953
2006/1/9,'399300,975.253,966.053,971.089,976.273,970.032,5.221,0.5382,2432955200,12626400277
2006/1/6,'399300,970.032,956.04,961.915,975.628,959.134,10.898,1.1362,3028636800,16170989866
2006/1/5,'399300,959.134,942.308,943.85,959.625,941.428,17.706,1.8808,2731174300,14693493720
2006/1/4,'399300,941.428,926.412,926.559,941.428,923.451,17.977,1.9467,2112689900,11442608327
2005/12/30,'399300,923.451,921.834,933.45,933.999,932.031,-8.58,-0.9206,1560025063,8517980122
2005/12/29,'399300,932.031,921.144,921.144,932.031,920.919,11.112,1.2066,1725495871,8798040548
2005/12/28,'399300,920.919,915.116,919.051,920.984,919.36,1.559,0.1696,1213103150,5731256513
2005/12/27,'399300,919.36,916.005,922.439,922.439,922.378,-3.018,-0.3272,1205035824,5640640118
2005/12/26,'399300,922.378,916.409,916.668,925.005,915.89,6.488,0.7084,1534264931,7501782773
2005/12/23,'399300,915.89,908.514,908.96,915.89,908.754,7.136,0.7853,1190699809,5799046691
2005/12/22,'399300,908.754,900.664,902.371,909.061,903.144,5.61,0.6212,894702543,4441384591
2005/12/21,'399300,903.144,902.114,907.053,910.933,907.318,-4.174,-0.46,1027397532,4892864878
2005/12/20,'399300,907.318,899.662,902.746,907.318,902.91,4.408,0.4882,1029465843,4665761570
2005/12/19,'399300,902.91,898.794,902.049,904.472,902.561,0.349,0.0387,993632645,4380561278
2005/12/16,'399300,902.561,894.099,895.827,902.747,896.434,6.127,0.6835,1145210671,5418465602
2005/12/15,'399300,896.434,895.168,898.382,904.012,898.153,-1.719,-0.1914,1625978156,7498123901
2005/12/14,'399300,898.153,884.368,888.604,899.011,889.101,9.052,1.0181,1386837599,6757243552
2005/12/13,'399300,889.101,880.743,887.996,889.221,888.518,0.583,0.0656,1054723734,5148218278
2005/12/12,'399300,888.518,884.256,887.064,890.694,887.358,1.16,0.1307,1069927987,5082260512
2005/12/9,'399300,887.358,871.261,873.693,887.568,874.056,13.302,1.5219,1271952575,5793086795
2005/12/8,'399300,874.056,870.122,874.132,877.97,873.838,0.218,0.0249,1025917366,5018813137
2005/12/7,'399300,873.838,865.017,865.724,873.999,866.075,7.763,0.8963,984295499,4368779146
2005/12/6,'399300,866.075,855.715,858.108,867.187,859.61,6.465,0.7521,1030351365,4737134619
2005/12/5,'399300,859.61,858.859,869.427,869.427,869.936,-10.326,-1.187,1028689689,4606548004
2005/12/2,'399300,869.936,866.374,872.93,875.825,873.067,-3.131,-0.3586,849202059,3937214093
2005/12/1,'399300,873.067,870.703,873.474,877.312,873.825,-0.758,-0.0867,706923415,3355702993
2005/11/30,'399300,873.825,866.984,870.452,873.933,871.31,2.515,0.2886,804073745,3676845309
2005/11/29,'399300,871.31,870.564,879.254,879.254,880.167,-8.857,-1.0063,841499373,3597357382
2005/11/28,'399300,880.167,877.637,883.241,886.743,884.105,-3.938,-0.4454,973973492,4239101597
2005/11/25,'399300,884.105,877.262,881.248,884.162,881.493,2.612,0.2963,1300354588,5127946933
2005/11/24,'399300,881.493,874.879,875.827,885.745,876.229,5.264,0.6008,1462900765,6102429919
2005/11/23,'399300,876.229,866.19,868.005,876.816,869.617,6.612,0.7603,991691966,3944070407
2005/11/22,'399300,869.617,869.53,883.931,883.931,883.871,-14.254,-1.6127,1059723590,4500600972
2005/11/21,'399300,883.871,880.3,882.79,886.106,882.241,1.63,0.1848,1025996306,4897254555
2005/11/18,'399300,882.241,862.403,862.579,886.582,862.658,19.583,2.2701,1759780298,8353934317
2005/11/17,'399300,862.658,859,863.077,865.791,863.119,-0.461,-0.0534,881163679,4120494742
2005/11/16,'399300,863.119,847.49,855.449,863.167,856.635,6.484,0.7569,906613777,4185382359
2005/11/15,'399300,856.635,853.859,862.067,867.46,862.149,-5.514,-0.6396,825247790,4158739868
2005/11/14,'399300,862.149,858.344,864.081,864.246,864.79,-2.641,-0.3054,627167374,2924317719
2005/11/11,'399300,864.79,857.789,861.221,867.328,862.968,1.822,0.2111,921971970,4221479222
2005/11/10,'399300,862.968,862.091,878.625,878.625,879.252,-16.284,-1.852,1085377097,5071603818
2005/11/9,'399300,879.252,878.684,881.513,884.942,881.524,-2.272,-0.2577,1177440511,5544780425
2005/11/8,'399300,881.524,870.962,876.432,881.895,877.278,4.246,0.484,1012876111,4617261094
2005/11/7,'399300,877.278,870.082,877.617,877.617,878.361,-1.083,-0.1233,771325916,3758294613
2005/11/4,'399300,878.361,869.68,873.353,878.361,874.575,3.786,0.4329,956731049,4570236086
2005/11/3,'399300,874.575,872.11,882.189,885.681,882.478,-7.903,-0.8955,1217918241,5843191842
2005/11/2,'399300,882.478,873.393,873.393,884.936,872.865,9.613,1.1013,1310497257,6115386842
2005/11/1,'399300,872.865,862.686,875.956,875.956,876.282,-3.417,-0.3899,1008274541,4762514458
2005/10/31,'399300,876.282,866.153,866.618,878.409,867.729,8.553,0.9857,1044365130,4954801462
2005/10/28,'399300,867.729,859.692,875.862,880.206,875.849,-8.12,-0.9271,1197337573,5565266453
2005/10/27,'399300,875.849,869.72,873.472,879.668,875.82,0.029,0.0033,1190858810,5881848405
2005/10/26,'399300,875.82,873.895,892.617,892.617,894.272,-18.452,-2.0634,1216712296,5911800808
2005/10/25,'399300,894.272,893.609,905.967,905.967,906.652,-12.38,-1.3655,1121340120,5687104900
2005/10/24,'399300,906.652,900.229,905.129,908.453,904.414,2.238,0.2475,921898223,4674775354
2005/10/21,'399300,904.414,897.986,899.645,907.792,899.915,4.499,0.4999,1136458825,5645096184
2005/10/20,'399300,899.915,889.569,898.891,900.126,898.744,1.171,0.1303,1260872463,6082545635
2005/10/19,'399300,898.744,897.045,902.036,907.876,902.366,-3.622,-0.4014,1103304752,5474099406
2005/10/18,'399300,902.366,895.622,897.366,903.001,897.623,4.743,0.5284,1136631672,5849997730
2005/10/17,'399300,897.623,892.359,903.266,903.266,904.828,-7.205,-0.7963,1055250559,5516482064
2005/10/14,'399300,904.828,902.813,916.337,917.89,916.499,-11.671,-1.2734,1012394049,5568049025
2005/10/13,'399300,916.499,916.275,923.426,926.009,923.485,-6.986,-0.7565,1082890379,6021814326
2005/10/12,'399300,923.485,917.377,920.453,926.094,919.72,3.765,0.4094,1220885175,6653231000
2005/10/11,'399300,919.72,904.045,906.628,919.796,907.321,12.399,1.3666,775829492,4032539378
2005/10/10,'399300,907.321,906.88,917.211,917.211,917.392,-10.071,-1.0978,715845087,3665624376
2005/9/30,'399300,917.392,913.452,916.587,918.662,915.975,1.417,0.1547,900143263,4529466676
2005/9/29,'399300,915.975,904.28,904.28,915.975,903.719,12.256,1.3562,1193897751,5798238295
2005/9/28,'399300,903.719,901.382,903.328,910.333,904.214,-0.495,-0.0547,885030980,4331475905
2005/9/27,'399300,904.214,903.387,918.866,921.132,918.485,-14.271,-1.5538,1108605626,5576097392
2005/9/26,'399300,918.485,913.613,915.84,919.65,916.154,2.331,0.2544,883624097,4398425669
2005/9/23,'399300,916.154,914.806,921.51,927.419,923.274,-7.12,-0.7712,1154764377,5549882042
2005/9/22,'399300,923.274,914.232,942.726,942.726,944.408,-21.134,-2.2378,1811552476,8625589892
2005/9/21,'399300,944.408,943.824,961.374,961.374,961.919,-17.511,-1.8204,1854189548,8760459022
2005/9/20,'399300,961.919,957.118,971.379,971.65,971.136,-9.217,-0.9491,1863660434,9189438331
2005/9/19,'399300,971.136,964.263,967.44,971.987,967.495,3.641,0.3763,1473742101,7427481654
2005/9/16,'399300,967.495,964.285,969.619,970.37,969.598,-2.103,-0.2169,1397857095,6989327513
2005/9/15,'399300,969.598,965.656,970.58,970.964,970.193,-0.595,-0.0613,1637767923,8098160518
2005/9/14,'399300,970.193,961.64,964.97,970.263,963.774,6.419,0.666,1995829050,9942627972
2005/9/13,'399300,963.774,948.128,949.584,963.921,949.506,14.268,1.5027,1657943068,7999031246
2005/9/12,'399300,949.506,945.403,949.779,952.551,949.065,0.441,0.0465,1167261344,5610130326
2005/9/9,'399300,949.065,946.021,955.112,959.898,955.282,-6.217,-0.6508,1621931001,7924193974
2005/9/8,'399300,955.282,947.707,954.273,958.867,952.758,2.524,0.2649,2242439335,11753260243
2005/9/7,'399300,952.758,932.648,934.991,952.896,936.61,16.148,1.7241,1960846569,9956808193
2005/9/6,'399300,936.61,934.972,953.41,956.297,952.717,-16.107,-1.6906,2122225535,10583985179
2005/9/5,'399300,952.717,944.629,949.077,952.985,947.871,4.846,0.5113,1784331803,8242226133
2005/9/2,'399300,947.871,941.314,945.978,947.918,944.559,3.312,0.3506,1861443797,8864773608
2005/9/1,'399300,944.559,926.06,928.52,944.947,927.916,16.643,1.7936,2230638364,10558677965
2005/8/31,'399300,927.916,911.505,915.122,928.212,914.88,13.036,1.4249,1462362986,7034282250
2005/8/30,'399300,914.88,912.838,916.086,920.208,917.371,-2.491,-0.2715,1243817039,5858436210
2005/8/29,'399300,917.371,913.767,928.341,928.341,928.258,-10.887,-1.1728,1546226094,7137708170
2005/8/26,'399300,928.258,921.843,930.246,930.325,930.118,-1.86,-0.2,1542980361,7186198527
2005/8/25,'399300,930.118,920.61,930.975,933.196,930.651,-0.533,-0.0573,1629205702,7604864624
2005/8/24,'399300,930.651,923.558,923.558,935.23,923.414,7.237,0.7837,1595974747,7736512283
2005/8/23,'399300,923.414,915.033,931.809,931.809,931.673,-8.259,-0.8865,1540648815,7508824639
2005/8/22,'399300,931.673,919.222,923.108,933.351,923.038,8.635,0.9355,1603100973,7745835021
2005/8/19,'399300,923.038,910.083,918.091,927.32,920.671,2.367,0.2571,2224267940,10881501177
2005/8/18,'399300,920.671,919.121,954.155,956.841,953.012,-32.341,-3.3936,3185532658,15916423709
2005/8/17,'399300,953.012,930.325,943.405,953.342,945.058,7.954,0.8416,2145776865,10910460911
2005/8/16,'399300,945.058,939.916,955.27,959.343,954.502,-9.444,-0.9894,2386181791,12606079730
2005/8/15,'399300,954.502,936.113,937.705,954.502,938.316,16.186,1.725,2043081347,10503460782
2005/8/12,'399300,938.316,933.985,954.719,959.268,953.992,-15.676,-1.6432,2916814435,14457553256
2005/8/11,'399300,953.992,939.386,940.785,953.992,940.37,13.622,1.4486,2707366644,14042061872
2005/8/10,'399300,940.37,926.275,933.26,940.37,933.089,7.281,0.7803,2151576251,10214864207
2005/8/9,'399300,933.089,919.107,926.973,933.394,927.471,5.618,0.6057,1953290746,9704541246
2005/8/8,'399300,927.471,923.573,926.571,933.154,923.803,3.668,0.3971,2160894430,11135756693
2005/8/5,'399300,923.803,903.94,904.039,923.808,904.15,19.653,2.1736,1912376473,9585685726
2005/8/4,'399300,904.15,901.625,907.42,909.827,909.57,-5.42,-0.5959,1451925560,6682690057
2005/8/3,'399300,909.57,903.76,905.181,919.282,903.598,5.972,0.6609,2578629807,11911777040
2005/8/2,'399300,903.598,888.396,892.13,903.648,891.607,11.991,1.3449,1429254743,6441958706
2005/8/1,'399300,891.607,885.85,887.718,897.285,888.164,3.443,0.3877,1180830918,5451576867
2005/7/29,'399300,888.164,883.383,889.41,892.294,890.885,-2.721,-0.3054,1339740598,6409062024
2005/7/28,'399300,890.885,888.5,893.879,900.997,894.012,-3.127,-0.3498,2062252706,10326374188
2005/7/27,'399300,894.012,876.036,876.942,894.026,876.48,17.532,2.0003,2040953728,9688109273
2005/7/26,'399300,876.48,856.189,856.189,880.034,856.86,19.62,2.2898,2182677591,10513580672
2005/7/25,'399300,856.86,854.284,858.328,860.951,859.693,-2.833,-0.3295,1181607969,5762385031
2005/7/22,'399300,859.693,842.987,847.541,867.165,843.987,15.706,1.8609,2163097613,10210013616
2005/7/21,'399300,843.987,835.757,842.746,843.987,842.641,1.346,0.1597,836610097,4118496717
2005/7/20,'399300,842.641,832.144,835.301,844.712,835.608,7.033,0.8417,852647308,3953440082
2005/7/19,'399300,835.608,829.277,831.501,840.143,832.995,2.613,0.3137,789181779,3622924794
2005/7/18,'399300,832.995,829.679,839.221,840.005,841.001,-8.006,-0.952,850000637,3767754660
2005/7/15,'399300,841.001,837.783,849.873,854.604,849.59,-8.589,-1.011,888956339,4203939701
2005/7/14,'399300,849.59,843.176,844.94,856.095,846.231,3.359,0.3969,936196801,4742557429
2005/7/13,'399300,846.231,841.858,850.469,851.949,851.816,-5.585,-0.6557,939884217,4674024437
2005/7/12,'399300,851.816,818.863,821.911,854.286,824.097,27.719,3.3636,1498987066,7519245269
2005/7/11,'399300,824.097,822.524,837.863,850.658,829.489,-5.392,-0.65,843900554,4092653674
2005/7/8,'399300,829.489,827.229,842.62,842.62,844.729,-15.24,-1.8041,722100042,3447787083
2005/7/7,'399300,844.729,839.282,841.748,848.022,842.556,2.173,0.2579,596246491,2901826588
2005/7/6,'399300,842.556,838.609,850.253,854.448,849.679,-7.123,-0.8383,689831392,3627265630
2005/7/5,'399300,849.679,845.361,853.679,856.738,855.932,-6.253,-0.7305,799268838,4529674417
2005/7/4,'399300,855.932,842.812,855.317,856.1,859.494,-3.562,-0.4144,884027653,4026099534
2005/7/1,'399300,859.494,858.37,875.935,875.935,878.686,-19.192,-2.1842,1009459697,5086726820
2005/6/30,'399300,878.686,876.884,897.102,897.102,898.898,-20.212,-2.2485,1085547200,5597946269
2005/6/29,'399300,898.898,898.084,906.751,907.571,903.716,-4.818,-0.5331,1080674600,5751998008
2005/6/28,'399300,903.716,901.207,913.48,913.48,916.043,-12.327,-1.3457,1040221900,5536098456
2005/6/27,'399300,916.043,904.209,904.209,920.647,898.301,17.742,1.9751,1654540200,8903493734
2005/6/24,'399300,898.301,888.397,892.061,898.67,893.572,4.729,0.5292,891873900,4732186046
2005/6/23,'399300,893.572,892.831,900.059,904.896,900.646,-7.074,-0.7854,950930800,5465028353
2005/6/22,'399300,900.646,891.926,894.769,901.243,896.166,4.48,0.4999,1047813400,5882401451
2005/6/21,'399300,896.166,894.386,906.306,906.306,906.255,-10.089,-1.1133,1277478400,6890936652
2005/6/20,'399300,906.255,872.563,881.623,906.482,880.345,25.91,2.9432,1899208200,10290889580
2005/6/17,'399300,880.345,876.038,883.605,888.078,879.237,1.108,0.126,1496300900,8285455982
2005/6/16,'399300,879.237,861.827,866.659,879.493,866.834,12.403,1.4308,1104968500,6115269193
2005/6/15,'399300,866.834,865.136,881.208,881.248,883.537,-16.703,-1.8905,1145405600,6272310250
2005/6/14,'399300,883.537,882.862,895.391,905.415,892.959,-9.422,-1.0551,1434357000,7692070462
2005/6/13,'399300,892.959,877.69,894.997,900.18,894.556,-1.597,-0.1785,1562800200,7944060172
2005/6/10,'399300,894.556,889.103,911.941,911.941,912.604,-18.048,-1.9776,2239150200,12006754528
2005/6/9,'399300,912.604,895.036,907.569,925.365,905.773,6.831,0.7542,3314184000,17782386004
2005/6/8,'399300,905.773,844.473,848.536,908.829,837.282,68.491,8.1802,3290783900,17414544247
2005/6/7,'399300,837.282,835.179,841.579,858.092,838.997,-1.715,-0.2044,1306706800,7248577634
2005/6/6,'399300,838.997,807.784,816.731,839.15,818.033,20.964,2.5627,900918500,4685006534
2005/6/3,'399300,818.033,807.965,816.546,823.86,818.379,-0.346,-0.0423,793605600,4164754479
2005/6/2,'399300,818.379,812.989,835.467,835.493,837.532,-19.153,-2.2868,950865700,5220786229
2005/6/1,'399300,837.532,836.04,855.206,857.657,855.946,-18.414,-2.1513,790230200,4274074912
2005/5/31,'399300,855.946,853.291,856.561,863.198,855.612,0.334,0.039,704782100,3601006687
2005/5/30,'399300,855.612,842.102,847.634,858.462,849.508,6.104,0.7185,697158300,3712116331
2005/5/27,'399300,849.508,848.398,855.595,864.963,857.331,-7.823,-0.9125,774998300,4240678764
2005/5/26,'399300,857.331,854.956,867.758,872.835,868.451,-11.12,-1.2804,662278600,3470051082
2005/5/25,'399300,868.451,861.659,867.658,876.305,868.456,-0.005,-0.0006,723855600,3742173189
2005/5/24,'399300,868.456,855.587,861.195,871.767,863.341,5.115,0.5925,920692900,4777971875
2005/5/23,'399300,863.341,862.098,880.281,880.281,882.763,-19.422,-2.2001,727979500,3725791093
2005/5/20,'399300,882.763,879.18,883.513,891.02,884.171,-1.408,-0.1592,722667600,3835476288
2005/5/19,'399300,884.171,871.289,882.842,888.016,883.196,0.975,0.1104,814958300,4263472583
2005/5/18,'399300,883.196,871.821,881.141,890.403,881.462,1.734,0.1967,787861000,4615409280
2005/5/17,'399300,881.462,868.212,873.077,888.281,875.271,6.191,0.7073,877227300,4635198616
2005/5/16,'399300,875.271,869.334,885.389,885.389,887.543,-12.272,-1.3827,822428800,4630088469
2005/5/13,'399300,887.543,875.576,883.505,898.505,885.82,1.723,0.1945,1124490600,6228419643
2005/5/12,'399300,885.82,883.511,899.968,900.063,901.851,-16.031,-1.7776,1022872000,6107327165
2005/5/11,'399300,901.851,900.438,911.838,917.223,913.076,-11.225,-1.2294,904204700,5128333208
2005/5/10,'399300,913.076,892.313,905.543,913.388,909.174,3.902,0.4292,1049433100,5960910722
2005/5/9,'399300,909.174,909.174,934.65,937.39,932.395,-23.221,-2.4905,852911500,4889696446
2005/4/29,'399300,932.395,929.81,940.806,942.453,942.073,-9.678,-1.0273,1123541900,6853192443
2005/4/28,'399300,942.073,914.829,923.529,945.504,926.604,15.469,1.6694,1434348600,8315813742
2005/4/27,'399300,926.604,925.896,938.57,938.91,937.083,-10.479,-1.1183,1078061100,6432845906
2005/4/26,'399300,937.083,924.655,928.428,939.696,930.07,7.013,0.754,1169047100,7029373085
2005/4/25,'399300,930.07,920.162,935.993,935.993,939.101,-9.031,-0.9617,1147047800,6667303132
2005/4/22,'399300,939.101,934.957,942.908,947.909,943.981,-4.88,-0.517,1069188400,6373550345
2005/4/21,'399300,943.981,938.595,948.861,955.553,950.867,-6.886,-0.7242,994614500,6140646108
2005/4/20,'399300,950.867,946.197,964.151,964.151,965.886,-15.019,-1.5549,885070500,5300003714
2005/4/19,'399300,965.886,957.91,962.916,968.867,963.772,2.114,0.2193,921262300,5768907755
2005/4/18,'399300,963.772,958.649,970.907,970.907,974.082,-10.31,-1.0584,859840000,5329138712
2005/4/15,'399300,974.082,971.93,982.613,982.613,986.975,-12.893,-1.3063,1040895500,6541675456
2005/4/14,'399300,986.975,985.578,1004.64,1006.416,1000.9,-13.925,-1.3912,1294571000,7813424514
2005/4/13,'399300,1000.9,987.95,987.95,1006.499,978.697,22.203,2.2686,1607168700,10029602129
2005/4/12,'399300,978.697,978.204,993.711,993.711,995.421,-16.724,-1.6801,1022619300,6479563495
2005/4/11,'399300,995.421,992.773,1003.879,1008.735,1003.445,-8.024,-0.7996,1593606600,10436232248
2005/4/8,'399300,1003.445,979.529,984.665,1003.699,984.73,18.715,1.9005,1476252600,9151349808
2005/4/7,'399300,984.73,974.31,975.97,1000.27,973.67,11.06,1.1359,2075421200,13260560000
2005/4/6,'399300,973.67,948.95,955.6,977.86,955.6,18.07,1.891,1428242100,9727660000
2005/4/5,'399300,955.6,953.59,960.54,967.75,962.17,-6.57,-0.6828,953453700,6069510000
2005/4/4,'399300,962.17,956.13,968.49,974.06,978.15,-15.98,-1.6337,1143509300,7296500000
2005/4/1,'399300,978.15,937.55,941.43,989.9,942.2,35.95,3.8155,1634750500,10109400000
2005/3/31,'399300,942.2,928.34,934.85,942.37,937.03,5.17,0.5517,785944600,4555320000
2005/3/30,'399300,937.03,936.38,952.71,952.71,955.19,-18.16,-1.9012,895016400,5459380000
2005/3/29,'399300,955.19,954.74,960.42,968.12,960.7,-5.51,-0.5735,757737900,4842150000
2005/3/28,'399300,960.7,948.81,961.65,961.65,962.96,-2.26,-0.2347,666924600,4141660000
2005/3/25,'399300,962.96,959.06,964.25,966.97,964.8,-1.84,-0.1907,710732300,4258130000
2005/3/24,'399300,964.8,948.53,957.43,965.06,959.01,5.79,0.6037,926071500,6446640000
2005/3/23,'399300,959.01,955.99,962.82,975.36,964.02,-5.01,-0.5197,1093005400,7092060000
2005/3/22,'399300,964.02,959.56,981.71,982.14,981.89,-17.87,-1.82,1137571700,6955310000
2005/3/21,'399300,981.89,973,977.3,983.18,978.67,3.22,0.329,725256500,4594520000
2005/3/18,'399300,978.67,975.71,991.89,996.4,992.86,-14.19,-1.4292,965206000,6314990000
2005/3/17,'399300,992.86,992.12,1001.97,1004.82,1003.07,-10.21,-1.0179,996901100,6535060000
2005/3/16,'399300,1003.07,995.97,1011.85,1012.2,1013.52,-10.45,-1.0311,1062278300,7153750000
2005/3/15,'399300,1013.52,1011.64,1030.86,1030.94,1031.03,-17.51,-1.6983,1200749300,8091210000
2005/3/14,'399300,1031.03,1014.93,1027.18,1041.57,1027.43,3.6,0.3504,1446608900,10229430000
2005/3/11,'399300,1027.43,1016.93,1021.08,1028.12,1022.41,5.02,0.491,1147638100,7654560000
2005/3/10,'399300,1022.41,1019.63,1046.69,1046.69,1046.54,-24.13,-2.3057,1329595300,8380550000
2005/3/9,'399300,1046.54,1041.98,1051.26,1054.64,1048.99,-2.45,-0.2336,1532748800,9877620000
2005/3/8,'399300,1048.99,1032.85,1033.79,1049.29,1029.87,19.12,1.8565,1429579400,9851280000
2005/3/7,'399300,1029.87,1024.48,1024.48,1031.34,1023.67,6.2,0.6057,793295000,5316470000
2005/3/4,'399300,1023.67,1022.18,1027.93,1031.85,1027.71,-4.04,-0.3931,817364100,5383870000
2005/3/3,'399300,1027.71,1014.75,1019.88,1028.4,1021.32,6.39,0.6257,920308600,5582810000
2005/3/2,'399300,1021.32,1021,1036.37,1045.76,1035.93,-14.61,-1.4103,1422513600,8971310000
2005/3/1,'399300,1035.93,1031.17,1039.35,1042.74,1039.99,-4.06,-0.3904,996209000,6288790000
2005/2/28,'399300,1039.99,1035.04,1046.21,1048.28,1046.76,-6.77,-0.6468,1297104600,8190100000
2005/2/25,'399300,1046.76,1045.98,1046.27,1059.48,1045.46,1.3,0.1243,1817000400,11489960000
2005/2/24,'399300,1045.46,1034.73,1042.25,1045.96,1043.94,1.52,0.1456,1468178900,8993750000
2005/2/23,'399300,1043.94,1036.63,1046.81,1049.61,1046.74,-2.8,-0.2675,1869693000,11231940000
2005/2/22,'399300,1046.74,1024.53,1026.84,1048.68,1025.63,21.11,2.0582,1793784200,10922780000
2005/2/21,'399300,1025.63,1006.69,1006.69,1025.66,1006.06,19.57,1.9452,988609400,6052400000
2005/2/18,'399300,1006.06,1005.63,1020.12,1021.2,1020.61,-14.55,-1.4256,813993900,4817730000
2005/2/17,'399300,1020.61,1010.48,1024.43,1024.43,1023.58,-2.97,-0.2902,896829800,5513060000
